,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
28022,5257,27.0,4.8,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.505119543577
28023,25179,35.0,4.8,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,35,20002.505119543577
28024,38713,27.0,4.7,Windy,High,1,Meal,motorcycle,1.0,No,Urban,19,20002.505119543577
28025,13932,33.0,4.9,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.505119206584
28026,5322,,,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.505119206584
28027,11586,36.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.505119206584
28028,29482,,,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.505119206584
28029,45359,26.0,4.6,Sunny,Medium,1,Snack,motorcycle,1.0,No,Urban,18,20002.505119206584
28030,41747,29.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.505119206584
28031,36069,34.0,3.8,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38,20002.505119206584
28032,43873,33.0,4.7,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,43,20002.505119206584
28033,23227,34.0,4.8,Sunny,High,2,Snack,motorcycle,0.0,No,Metropolitian,22,20002.505119206584
28034,12041,39.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.505119206584
28035,26751,20.0,4.0,Fog,Jam,2,Drinks,scooter,1.0,Yes,,43,20002.505119206584
28036,33480,25.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.505119206584
28037,5783,24.0,4.6,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,19,20002.505119206584
28038,4409,37.0,4.5,Stormy,High,1,Buffet,scooter,0.0,No,Metropolitian,25,20002.505119206584
28039,11688,35.0,4.6,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,42,20002.50511894816
28040,40552,33.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.50511894816
28041,5574,36.0,5.0,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,20002.50511894816
28042,16934,34.0,4.2,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,39,20002.50511894816
28043,35825,35.0,3.3,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,34,20002.50511894816
28044,36009,29.0,4.7,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.50511894816
28045,31498,23.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.50511894816
28046,40656,27.0,4.9,Fog,Jam,0,Snack,motorcycle,,No,Metropolitian,40,20002.50511894816
28047,41208,34.0,3.8,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,44,20002.50511894816
28048,39544,31.0,4.9,Fog,Low,2,Drinks,scooter,0.0,No,Urban,15,20002.50511894816
28049,8493,36.0,5.0,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,10,20002.50511894816
28050,43344,25.0,4.7,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,26,20002.50511894816
28051,19648,37.0,4.8,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Urban,15,20002.505118663616
28052,40593,24.0,4.7,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Urban,18,20002.505118663616
28053,32471,25.0,5.0,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,13,20002.505118663616
28054,18482,37.0,5.0,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,20,20002.505118663616
28055,23385,24.0,4.6,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,17,20002.505118663616
28056,41485,29.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.505118663616
28057,45198,39.0,4.1,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,51,20002.505118663616
28058,36439,35.0,4.3,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,31,20002.505118663616
28059,45033,34.0,4.6,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,20002.505118663616
28060,20800,29.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.505118663616
28061,26872,,,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.505118663616
28062,10394,36.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,21,20002.505118663616
28063,43067,20.0,4.3,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.50511841159
28064,2934,38.0,4.6,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,20002.50511841159
28065,10794,33.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,24,20002.50511841159
28066,4311,31.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.50511841159
28067,14691,25.0,4.5,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.50511841159
28068,21371,37.0,4.9,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,20002.50511841159
28069,26986,28.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.50511841159
28070,1353,25.0,4.8,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,21,20002.50511841159
28071,12489,34.0,4.2,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,31,20002.505118364108
28072,21217,29.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.505118364108
28073,5752,25.0,3.2,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,38,20002.505118364108
28074,39349,37.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,38,20002.505118364108
28075,37066,22.0,4.9,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,22,20002.505118364108
28076,42467,21.0,4.6,Windy,Low,2,Drinks,scooter,1.0,No,,11,20002.505118364108
28077,24406,23.0,4.8,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,15,20002.505118364108
28078,16440,25.0,4.6,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,12,20002.505118364108
28079,3412,27.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.505118364108
28080,10416,28.0,4.7,Windy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,18,20002.505118364108
28081,19239,32.0,4.8,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.505118364108
28082,400,26.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.50511746253
28083,35754,32.0,4.3,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,20002.50511746253
28084,16043,33.0,4.6,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,20002.50511746253
28085,21182,38.0,4.9,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,20002.50511746253
28086,30255,25.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14,20002.50511746253
28087,25570,34.0,4.5,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,16,20002.50511746253
28088,26205,31.0,5.0,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,42,20002.50511746253
28089,4846,34.0,5.0,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,46,20002.50511746253
28090,24386,34.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,20002.50511746253
28091,12664,34.0,4.8,Stormy,Medium,2,Snack,electric_scooter,0.0,No,Urban,20,20002.50511746253
28092,6554,32.0,4.8,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.50511746253
28093,29401,21.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.50511746253
28094,39392,,,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.50511742736
28095,19657,36.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,37,20002.50511742736
28096,597,28.0,4.9,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,20002.50511742736
28097,1102,38.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,23,20002.50511742736
28098,7233,31.0,4.0,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,37,20002.50511742736
28099,38668,20.0,4.9,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.50511742736
28100,31106,20.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.50511742736
28101,519,30.0,4.6,Windy,High,2,Snack,motorcycle,1.0,No,Urban,30,20002.50511742736
28102,34523,37.0,4.6,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,22,20002.50511742736
28103,34131,32.0,3.9,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,20002.50511742736
28104,5263,32.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.50511742736
28105,33837,21.0,5.0,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,20,20002.50511742736
28106,8419,35.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,22,20002.505117295663
28107,17463,37.0,4.8,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,27,20002.505117295663
28108,39565,33.0,3.8,Stormy,Medium,2,Buffet,scooter,1.0,No,,38,20002.505117295663
28109,26784,24.0,4.5,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,11,20002.505117295663
28110,22995,32.0,4.6,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,35,20002.505117295663
28111,24230,28.0,4.9,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,23,20002.505117295663
28112,32694,27.0,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.505117295663
28113,665,34.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.505117295663
28114,31320,26.0,4.7,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,20002.505117295663
28115,39742,33.0,4.7,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.505117295663
28116,13796,33.0,3.5,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,36,20002.505117295663
28117,41019,32.0,5.0,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,15,20002.505117295663
28118,29171,23.0,4.8,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,20002.505117295663
28119,25605,31.0,3.9,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,20002.505117251447
28120,34467,28.0,3.2,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,33,20002.505117251447
28121,28419,36.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,42,20002.505117251447
28122,18261,35.0,4.5,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,20002.505117251447
28123,39684,30.0,4.9,Fog,Jam,2,Drinks,electric_scooter,,No,Metropolitian,36,20002.505117251447
28124,23704,27.0,4.8,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,14,20002.505117251447
28125,42849,35.0,4.2,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.505117251447
28126,23184,27.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.505117251447
28127,7065,36.0,4.6,Cloudy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,39,20002.505117251447
28128,44843,21.0,4.7,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.505117251447
28129,2979,36.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,47,20002.505117251447
28130,16988,,,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.505117251447
28131,13750,23.0,4.9,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,19,20002.505117251447
28132,6861,22.0,4.6,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,14,20002.505117251025
28133,8168,,,,,3,Meal,scooter,1.0,No,Metropolitian,50,20002.505117251025
28134,18897,33.0,4.2,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.505117251025
28135,32450,39.0,4.9,Sandstorms,High,2,Snack,motorcycle,1.0,No,Metropolitian,33,20002.505117251025
28136,8128,28.0,4.8,Sandstorms,High,1,Drinks,scooter,0.0,No,Urban,16,20002.505117251025
28137,29011,34.0,4.5,Windy,Jam,2,Snack,scooter,1.0,No,Urban,44,20002.505117251025
28138,16475,,,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,32,20002.505117251025
28139,20229,21.0,4.7,Sunny,High,2,Meal,motorcycle,1.0,No,Urban,14,20002.505117251025
28140,27250,23.0,4.9,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,17,20002.505117251025
28141,36664,27.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,22,20002.505117251025
28142,45393,31.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.505117251025
28143,17733,31.0,4.3,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,36,20002.505117251025
28144,34489,39.0,4.8,Cloudy,Low,2,Snack,motorcycle,1.0,No,Urban,18,20002.505117016382
28145,36545,22.0,4.9,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.505117016382
28146,15210,23.0,4.6,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.505117016382
28147,15722,28.0,4.6,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,14,20002.505117016382
28148,40126,31.0,4.4,Stormy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,31,20002.505117016382
28149,4050,33.0,5.0,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,20002.505117016382
28150,33382,,,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,22,20002.505117016382
28151,13894,35.0,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.505117016382
28152,16956,30.0,4.7,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,26,20002.505117016382
28153,19965,36.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,41,20002.505117016382
28154,6372,26.0,4.7,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.505116014952
28155,7244,26.0,4.2,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,44,20002.505116014952
28156,5062,25.0,4.8,Stormy,Jam,1,Meal,scooter,0.0,No,,12,20002.505116014952
28157,36370,28.0,5.0,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,17,20002.505116014952
28158,22139,36.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,28,20002.505116014952
28159,27563,22.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.505116014952
28160,15764,30.0,4.8,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,20002.505116014952
28161,23332,,,Sandstorms,Low,1,Buffet,motorcycle,,No,Metropolitian,15,20002.505116014952
28162,37793,35.0,4.8,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,15,20002.505116014952
28163,25596,29.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,18,20002.505116014952
28164,16412,24.0,4.8,Sandstorms,Low,1,Snack,scooter,0.0,,,10,20002.50511482429
28165,26442,30.0,4.9,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,20002.50511482429
28166,10086,20.0,4.9,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.50511482429
28167,26145,35.0,4.4,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,20002.50511482429
28168,30794,21.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,20002.50511482429
28169,19768,28.0,4.9,Windy,High,2,Drinks,scooter,0.0,No,Metropolitian,22,20002.50511482429
28170,10766,23.0,4.7,Stormy,Medium,0,Buffet,motorcycle,1.0,No,,20,20002.50511482429
28171,25958,20.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.50511482429
28172,22401,28.0,4.7,Cloudy,Low,2,Buffet,scooter,1.0,No,,26,20002.50511482429
28173,35724,34.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,25,20002.50511455738
28174,7869,25.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.50511455738
28175,29823,29.0,4.9,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,13,20002.50511455738
28176,5409,37.0,3.8,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,35,20002.50511455738
28177,25995,37.0,4.1,Fog,Jam,1,Buffet,scooter,1.0,Yes,Metropolitian,46,20002.50511455738
28178,37207,34.0,5.0,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.50511455738
28179,34326,24.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,30,20002.50511455738
28180,10892,29.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.50511455738
28181,35256,36.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,50,20002.50511455738
28182,3291,33.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,18,20002.50511455738
28183,18147,34.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.50511448483
28184,36291,22.0,4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.50511448483
28185,15371,21.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Urban,47,20002.50511448483
28186,3400,38.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,47,20002.50511448483
28187,38887,34.0,4.5,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.50511448483
28188,17350,24.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.50511448483
28189,2272,27.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.50511448483
28190,18758,20.0,4.4,Stormy,Low,0,Drinks,motorcycle,,No,Metropolitian,27,20002.50511448483
28191,14429,30.0,4.3,Fog,Medium,1,Snack,scooter,0.0,No,Urban,33,20002.50511448483
28192,41801,31.0,4.1,Fog,Medium,0,Buffet,motorcycle,,No,Metropolitian,31,20002.50511448483
28193,33001,35.0,4.9,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,23,20002.505114409934
28194,35454,39.0,4.7,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,27,20002.505114409934
28195,30598,28.0,5.0,Fog,Low,0,Meal,motorcycle,0.0,No,Urban,19,20002.505114409934
28196,25112,31.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.505114409934
28197,9843,35.0,3.6,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,31,20002.505114409934
28198,16676,,,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.505114409934
28199,27412,31.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,29,20002.505114409934
28200,40681,31.0,4.8,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.505114409934
28201,42415,28.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,26,20002.505114409934
28202,11392,35.0,4.5,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.505114409934
28203,19254,33.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,,24,20002.505114409934
28204,17261,26.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.505114409934
28205,29510,,,,,3,Meal,motorcycle,0.0,No,Metropolitian,21,20002.505114409934
28206,27785,29.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.50511440572
28207,9964,24.0,4.6,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.50511440572
28208,10635,28.0,4.2,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,31,20002.50511440572
28209,32624,24.0,4.7,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Urban,11,20002.50511440572
28210,38786,27.0,4.5,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.50511440572
28211,13231,25.0,4.8,Sunny,Jam,0,Snack,motorcycle,,No,Metropolitian,20,20002.50511440572
28212,2739,25.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,12,20002.50511440572
28213,13201,23.0,4.5,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,13,20002.50511440572
28214,21263,21.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.50511440572
28215,4357,23.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.50511440572
28216,28754,37.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.50511440572
28217,19775,22.0,4.7,Fog,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,33,20002.50511440572
28218,6642,37.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35,20002.505114367013
28219,10420,33.0,4.9,Windy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.505114367013
28220,20802,31.0,4.5,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.505114367013
28221,27937,31.0,4.7,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,15,20002.505114367013
28222,17070,34.0,4.6,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,20002.505114367013
28223,20968,27.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.505114367013
28224,17221,30.0,5.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.505114367013
28225,8458,26.0,4.4,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.505114367013
28226,5791,21.0,4.9,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,27,20002.505114367013
28227,26582,33.0,4.8,Sunny,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,20002.505114367013
28228,1726,22.0,4.1,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,20002.505114367013
28229,18608,21.0,4.8,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,15,20002.505114367013
28230,41683,36.0,4.6,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,26,20002.505114367013
28231,19563,36.0,4.8,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,43,20002.505114367013
28232,38832,22.0,4.5,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,20002.505114367013
28233,39580,20.0,4.6,Cloudy,High,2,Snack,motorcycle,0.0,No,Metropolitian,20,20002.505114219115
28234,40801,23.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,21,20002.505114219115
28235,44319,25.0,4.2,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,36,20002.505114219115
28236,1067,29.0,4.7,Windy,Medium,2,Meal,scooter,0.0,No,,21,20002.505114219115
28237,23763,28.0,4.6,Windy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,19,20002.505114219115
28238,24485,21.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,46,20002.505114219115
28239,11258,,,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,23,20002.505114219115
28240,10940,37.0,5.0,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.505114219115
28241,16006,,,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,36,20002.505114219115
28242,23351,29.0,4.9,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.505114219115
28243,28205,21.0,4.7,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,13,20002.505114219115
28244,6461,,,,,3,Snack,scooter,0.0,No,Metropolitian,29,20002.505114219115
28245,19445,23.0,4.8,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Urban,23,20002.505114219115
28246,889,25.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.505114219115
28247,33734,37.0,4.2,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,32,20002.50511418186
28248,10481,20.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,12,20002.50511418186
28249,5153,20.0,4.8,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,20002.50511418186
28250,34731,24.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.50511418186
28251,27701,27.0,4.6,Cloudy,Medium,2,Buffet,scooter,0.0,No,Urban,12,20002.50511418186
28252,9850,33.0,4.8,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.50511418186
28253,12062,22.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,34,20002.50511418186
28254,14496,21.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,15,20002.50511418186
28255,25703,39.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.50511418186
28256,1909,31.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.50511418186
28257,15690,29.0,4.5,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,20002.50511418186
28258,8353,30.0,4.6,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.50511418186
28259,43673,20.0,4.7,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,19,20002.505114026353
28260,4134,24.0,4.2,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,31,20002.505114026353
28261,2738,39.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Urban,24,20002.505114026353
28262,2835,25.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,20002.505114026353
28263,26119,30.0,3.5,Windy,Medium,1,Meal,scooter,2.0,No,Metropolitian,37,20002.505114026353
28264,7213,35.0,4.9,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,29,20002.505114026353
28265,33743,34.0,4.9,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,24,20002.505114026353
28266,35036,30.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.505114026353
28267,36538,36.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,20002.505114026353
